PeriodEnd,PeriodStart,Period,AirTemp,AlbedoDaily,Azimuth,CloudOpacity,DewpointTemp,Dhi,Dni,Ebh,Ghi,GtiFixedTilt,GtiTracking,PrecipitableWater,RelativeHumidity,SurfacePressure,WindDirection10m,WindSpeed10m,Zenith
2020-06-05T23:30:00Z,2020-06-05T23:00:00Z,PT30M,17.2,0.05,29,33.3,14.9,0,0,0,0,0,0,28.2,86.5,970.9,172,3.8,119
2020-06-06T00:00:00Z,2020-06-05T23:30:00Z,PT30M,17.2,0.05,22,76.5,14.8,0,0,0,0,0,0,27.5,85.9,970.5,172,3.5,121
2020-06-06T00:30:00Z,2020-06-06T00:00:00Z,PT30M,17.2,0.05,14,92.2,14.7,0,0,0,0,0,0,26.9,85.3,970.1,165,3.5,123
2020-06-06T01:00:00Z,2020-06-06T00:30:00Z,PT30M,17.1,0.05,6,97.0,14.5,0,0,0,0,0,0,26.4,84.7,969.8,155,3.7,124
2020-06-06T01:30:00Z,2020-06-06T01:00:00Z,PT30M,17.0,0.05,-2,85.4,14.3,0,0,0,0,0,0,26.4,84.3,969.6,147,3.8,125
2020-06-06T02:00:00Z,2020-06-06T01:30:00Z,PT30M,16.9,0.05,-11,65.2,14.2,0,0,0,0,0,0,26.7,84.1,969.3,142,3.8,124
2020-06-06T02:30:00Z,2020-06-06T02:00:00Z,PT30M,16.8,0.05,-19,27.7,14.1,0,0,0,0,0,0,26.7,84.0,969.1,141,3.8,122
2020-06-06T03:00:00Z,2020-06-06T02:30:00Z,PT30M,16.9,0.05,-26,30.7,14.2,0,0,0,0,0,0,26.5,84.2,968.8,142,3.8,120
2020-06-06T03:30:00Z,2020-06-06T03:00:00Z,PT30M,16.9,0.05,-33,18.0,14.2,0,0,0,0,0,0,26.1,84.4,968.6,142,3.8,117
2020-06-06T04:00:00Z,2020-06-06T03:30:00Z,PT30M,16.8,0.05,-40,19.8,14.1,0,0,0,0,0,0,25.5,84.4,968.4,142,3.9,113
2020-06-06T04:30:00Z,2020-06-06T04:00:00Z,PT30M,16.7,0.05,-46,15.3,14.1,0,0,0,0,0,0,25.5,84.6,968.4,143,3.9,109
2020-06-06T05:00:00Z,2020-06-06T04:30:00Z,PT30M,16.5,0.05,-51,2.3,14.0,0,0,0,0,0,0,25.9,85.0,968.6,145,3.8,104
2020-06-06T05:30:00Z,2020-06-06T05:00:00Z,PT30M,16.6,0.05,-56,13.2,14.2,0,0,0,0,0,0,26.2,85.6,968.6,160,3.1,99
2020-06-06T06:00:00Z,2020-06-06T05:30:00Z,PT30M,16.9,0.05,-60,14.1,14.6,0,0,0,0,0,0,26.2,86.2,968.5,203,2.5,94
2020-06-06T06:30:00Z,2020-06-06T06:00:00Z,PT30M,17.0,0.05,-64,1.0,14.8,13,80,7,20,10,11,26.2,86.6,968.5,228,2.8,88
2020-06-06T07:00:00Z,2020-06-06T06:30:00Z,PT30M,17.1,0.05,-68,2.2,14.9,39,384,56,95,27,138,26.2,86.8,968.6,235,2.7,82
2020-06-06T07:30:00Z,2020-06-06T07:00:00Z,PT30M,17.2,0.05,-72,0.0,15.0,52,600,143,196,70,496,26.0,86.7,968.8,246,2.8,76
2020-06-06T08:00:00Z,2020-06-06T07:30:00Z,PT30M,17.3,0.05,-75,4.7,15.0,87,605,199,286,171,706,25.8,86.5,969.2,258,3.1,70
2020-06-06T08:30:00Z,2020-06-06T08:00:00Z,PT30M,17.4,0.05,-79,12.4,15.1,138,499,227,366,281,672,25.4,86.3,969.5,265,3.4,64
2020-06-06T09:00:00Z,2020-06-06T08:30:00Z,PT30M,17.6,0.05,-82,0.0,15.2,75,836,445,520,405,947,24.8,86.2,969.7,268,3.7,58
2020-06-06T09:30:00Z,2020-06-06T09:00:00Z,PT30M,17.7,0.05,-86,0.0,15.2,80,875,543,622,519,985,24.6,85.7,969.9,271,3.9,52
2020-06-06T10:00:00Z,2020-06-06T09:30:00Z,PT30M,17.7,0.05,-90,0.0,15.1,84,901,633,717,627,1010,24.7,85.0,970.1,273,4.2,45
2020-06-06T10:30:00Z,2020-06-06T10:00:00Z,PT30M,17.8,0.05,-94,0.0,15.0,88,920,714,803,725,1025,25.2,84.0,970.4,274,4.1,39
2020-06-06T11:00:00Z,2020-06-06T10:30:00Z,PT30M,17.9,0.05,-99,0.0,14.9,93,933,784,877,810,1035,25.9,82.8,970.7,272,3.7,33
2020-06-06T11:30:00Z,2020-06-06T11:00:00Z,PT30M,18.2,0.05,-105,2.1,14.8,139,875,781,920,864,1017,26.2,80.4,971.0,268,3.2,27
2020-06-06T12:00:00Z,2020-06-06T11:30:00Z,PT30M,18.6,0.05,-114,3.1,14.5,164,851,796,959,911,1012,26.0,77.2,971.3,262,2.6,21
2020-06-06T12:30:00Z,2020-06-06T12:00:00Z,PT30M,18.9,0.05,-129,3.6,14.3,175,845,814,990,947,1011,25.7,74.7,971.5,256,2.7,15
2020-06-06T13:00:00Z,2020-06-06T12:30:00Z,PT30M,19.2,0.05,-154,5.7,14.2,220,783,768,988,948,992,25.2,73.0,971.5,254,3.3,11
2020-06-06T13:30:00Z,2020-06-06T13:00:00Z,PT30M,19.3,0.05,170,9.4,14.3,294,669,658,952,914,953,25.0,73.1,971.5,255,3.8,11
2020-06-06T14:00:00Z,2020-06-06T13:30:00Z,PT30M,19.2,0.05,138,23.6,14.6,488,314,306,794,757,798,25.1,74.7,971.5,259,4.1,13
2020-06-06T14:30:00Z,2020-06-06T14:00:00Z,PT30M,19.1,0.05,120,36.6,14.8,597,45,43,640,604,643,25.1,76.4,971.5,268,4.3,18
2020-06-06T15:00:00Z,2020-06-06T14:30:00Z,PT30M,19.0,0.05,109,27.0,15.1,501,226,204,705,665,732,25.1,78.2,971.5,282,4.5,24
2020-06-06T15:30:00Z,2020-06-06T15:00:00Z,PT30M,18.7,0.05,102,18.3,15.2,390,409,352,742,695,814,25.0,80.2,971.3,293,4.9,30
2020-06-06T16:00:00Z,2020-06-06T15:30:00Z,PT30M,18.3,0.05,96,4.6,15.3,171,782,628,799,730,973,24.8,82.5,971.1,302,5.3,36
2020-06-06T16:30:00Z,2020-06-06T16:00:00Z,PT30M,18.0,0.05,91,3.8,15.3,145,789,583,728,649,965,24.6,83.8,971.0,307,5.6,43
2020-06-06T17:00:00Z,2020-06-06T16:30:00Z,PT30M,17.9,0.05,87,7.8,15.1,181,653,433,614,533,877,24.3,84.1,971.1,310,5.6,49
2020-06-06T17:30:00Z,2020-06-06T17:00:00Z,PT30M,17.8,0.05,84,18.6,15.0,264,346,195,459,395,656,24.1,83.6,971.3,310,5.4,55
2020-06-06T18:00:00Z,2020-06-06T17:30:00Z,PT30M,17.9,0.05,80,3.2,14.9,107,711,337,444,332,866,24.1,82.5,971.6,309,5.0,61
2020-06-06T18:30:00Z,2020-06-06T18:00:00Z,PT30M,17.9,0.05,77,1.1,14.9,75,711,274,349,224,829,24.0,82.6,971.9,310,4.8,68
2020-06-06T19:00:00Z,2020-06-06T18:30:00Z,PT30M,17.8,0.05,73,18.3,15.1,125,249,77,201,144,388,23.9,84.1,972.1,311,4.9,74
2020-06-06T19:30:00Z,2020-06-06T19:00:00Z,PT30M,17.7,0.05,70,36.8,15.2,86,20,4,90,81,101,23.8,85.4,972.3,314,4.9,80
2020-06-06T20:00:00Z,2020-06-06T19:30:00Z,PT30M,17.6,0.05,66,16.5,15.3,28,87,8,36,25,26,23.5,86.5,972.5,317,4.8,85
2020-06-06T20:30:00Z,2020-06-06T20:00:00Z,PT30M,17.4,0.05,62,0.0,15.2,2,7,1,3,2,2,23.1,87.3,972.7,322,4.8,91
2020-06-06T21:00:00Z,2020-06-06T20:30:00Z,PT30M,17.1,0.05,58,4.1,15.1,0,0,0,0,0,0,22.7,87.8,972.8,326,4.7,97
2020-06-06T21:30:00Z,2020-06-06T21:00:00Z,PT30M,17.0,0.05,53,4.2,15.0,0,0,0,0,0,0,22.4,87.9,972.9,331,4.7,102
2020-06-06T22:00:00Z,2020-06-06T21:30:00Z,PT30M,16.9,0.05,48,8.3,14.8,0,0,0,0,0,0,22.2,87.5,973.1,334,4.8,107
2020-06-06T22:30:00Z,2020-06-06T22:00:00Z,PT30M,16.9,0.05,42,8.9,14.9,0,0,0,0,0,0,22.2,87.7,973.3,335,4.8,111
2020-06-06T23:00:00Z,2020-06-06T22:30:00Z,PT30M,16.9,0.05,36,4.6,15.0,0,0,0,0,0,0,22.3,88.7,973.5,335,4.8,115
2020-06-06T23:30:00Z,2020-06-06T23:00:00Z,PT30M,16.9,0.05,29,6.2,15.1,0,0,0,0,0,0,22.3,88.8,973.8,337,4.8,118
2020-06-07T00:00:00Z,2020-06-06T23:30:00Z,PT30M,17.0,0.05,22,10.1,15.0,0,0,0,0,0,0,22.2,88.1,974.1,339,4.9,121
2020-06-07T00:30:00Z,2020-06-07T00:00:00Z,PT30M,17.0,0.05,14,15.8,15.0,0,0,0,0,0,0,22.3,87.8,974.2,342,4.9,123
2020-06-07T01:00:00Z,2020-06-07T00:30:00Z,PT30M,17.0,0.05,6,22.8,15.0,0,0,0,0,0,0,22.5,88.0,974.0,347,4.8,124
2020-06-07T01:30:00Z,2020-06-07T01:00:00Z,PT30M,17.0,0.05,-2,7.7,15.0,0,0,0,0,0,0,22.5,88.1,973.7,352,4.7,124
2020-06-07T02:00:00Z,2020-06-07T01:30:00Z,PT30M,16.9,0.05,-11,12.9,14.9,0,0,0,0,0,0,22.4,88.1,973.4,358,4.6,124
2020-06-07T02:30:00Z,2020-06-07T02:00:00Z,PT30M,16.8,0.05,-19,17.9,14.8,0,0,0,0,0,0,22.3,87.9,973.2,2,4.6,122
2020-06-07T03:00:00Z,2020-06-07T02:30:00Z,PT30M,16.8,0.05,-26,39.6,14.7,0,0,0,0,0,0,22.2,87.5,973.1,5,4.6,120
2020-06-07T03:30:00Z,2020-06-07T03:00:00Z,PT30M,16.7,0.05,-33,24.5,14.5,0,0,0,0,0,0,22.1,86.8,973.0,7,4.5,117
2020-06-07T04:00:00Z,2020-06-07T03:30:00Z,PT30M,16.7,0.05,-40,34.6,14.3,0,0,0,0,0,0,22.0,85.9,973.1,9,4.2,113
2020-06-07T04:30:00Z,2020-06-07T04:00:00Z,PT30M,16.8,0.05,-45,33.5,14.2,0,0,0,0,0,0,21.9,84.8,973.2,10,4.0,109
2020-06-07T05:00:00Z,2020-06-07T04:30:00Z,PT30M,16.9,0.05,-51,22.4,14.1,0,0,0,0,0,0,21.7,83.7,973.4,10,3.8,104
2020-06-07T05:30:00Z,2020-06-07T05:00:00Z,PT30M,16.9,0.05,-56,36.5,14.1,0,0,0,0,0,0,21.7,83.4,973.7,8,3.9,99
2020-06-07T06:00:00Z,2020-06-07T05:30:00Z,PT30M,16.9,0.05,-60,42.5,14.1,0,0,0,0,0,0,21.8,83.9,974.0,4,4.3,94
2020-06-07T06:30:00Z,2020-06-07T06:00:00Z,PT30M,16.9,0.05,-64,43.2,14.3,11,0,0,11,11,11,21.9,84.4,974.3,4,4.5,88
2020-06-07T07:00:00Z,2020-06-07T06:30:00Z,PT30M,16.9,0.05,-68,36.4,14.4,61,0,0,61,57,61,22.1,85.0,974.5,7,4.5,82
2020-06-07T07:30:00Z,2020-06-07T07:00:00Z,PT30M,17.0,0.05,-72,46.3,14.5,104,0,0,104,98,104,22.2,84.9,974.7,9,4.4,76
2020-06-07T08:00:00Z,2020-06-07T07:30:00Z,PT30M,17.3,0.05,-75,25.0,14.6,159,198,70,229,181,391,22.3,84.2,975.0,8,4.1,70
2020-06-07T08:30:00Z,2020-06-07T08:00:00Z,PT30M,17.6,0.05,-79,15.2,14.7,184,368,166,350,277,605,22.6,83.4,975.2,8,3.9,64
2020-06-07T09:00:00Z,2020-06-07T08:30:00Z,PT30M,18.0,0.05,-82,2.6,15.0,113,731,391,504,397,892,23.0,82.6,975.3,7,3.8,58
2020-06-07T09:30:00Z,2020-06-07T09:00:00Z,PT30M,18.3,0.05,-86,0.0,15.1,94,845,524,618,516,974,23.4,81.7,975.4,8,3.9,52
2020-06-07T10:00:00Z,2020-06-07T09:30:00Z,PT30M,18.6,0.05,-89,0.0,15.2,98,876,616,714,623,1001,23.5,80.8,975.5,10,4.1,45
2020-06-07T10:30:00Z,2020-06-07T10:00:00Z,PT30M,18.8,0.05,-94,0.0,15.4,101,901,700,800,722,1021,23.7,80.6,975.6,13,4.3,39
2020-06-07T11:00:00Z,2020-06-07T10:30:00Z,PT30M,18.8,0.05,-99,0.0,15.5,103,921,774,877,809,1034,23.9,81.3,975.8,17,4.5,33
2020-06-07T11:30:00Z,2020-06-07T11:00:00Z,PT30M,18.7,0.05,-105,0.4,15.6,112,924,825,937,880,1038,23.7,82.2,976.3,19,4.3,27
2020-06-07T12:00:00Z,2020-06-07T11:30:00Z,PT30M,18.3,0.05,-114,5.3,15.4,217,773,723,939,891,989,23.1,83.3,977.0,21,3.8,21
2020-06-07T12:30:00Z,2020-06-07T12:00:00Z,PT30M,18.1,0.05,-129,7.4,15.4,264,713,687,952,910,971,22.9,84.2,977.4,24,3.5,15
2020-06-07T13:00:00Z,2020-06-07T12:30:00Z,PT30M,18.0,0.05,-154,7.1,15.5,264,723,708,972,932,976,23.0,85.0,977.5,26,3.6,11
2020-06-07T13:30:00Z,2020-06-07T13:00:00Z,PT30M,17.9,0.05,170,12.1,15.5,354,578,569,923,885,924,23.0,85.6,977.5,28,3.5,10
2020-06-07T14:00:00Z,2020-06-07T13:30:00Z,PT30M,17.8,0.05,138,24.3,15.5,523,270,264,786,749,791,22.9,86.1,977.3,32,3.3,13
2020-06-07T14:30:00Z,2020-06-07T14:00:00Z,PT30M,17.7,0.05,120,29.7,15.4,565,153,145,711,673,720,22.8,86.5,977.2,35,3.2,18
2020-06-07T15:00:00Z,2020-06-07T14:30:00Z,PT30M,17.5,0.05,109,32.4,15.3,559,103,94,653,616,665,22.7,87.0,977.2,38,3.1,24
2020-06-07T15:30:00Z,2020-06-07T15:00:00Z,PT30M,17.4,0.05,101,13.5,15.3,328,531,456,785,732,874,22.4,87.2,977.1,38,3.1,30
2020-06-07T16:00:00Z,2020-06-07T15:30:00Z,PT30M,17.4,0.05,96,4.7,15.2,181,764,618,800,732,967,22.0,87.0,977.0,35,3.1,36
2020-06-07T16:30:00Z,2020-06-07T16:00:00Z,PT30M,17.4,0.05,91,21.9,15.2,371,296,222,593,544,693,21.5,86.7,977.0,33,3.1,42
2020-06-07T17:00:00Z,2020-06-07T16:30:00Z,PT30M,17.5,0.05,87,38.3,15.2,391,30,20,411,385,426,20.8,86.3,976.9,29,3.3,49
2020-06-07T17:30:00Z,2020-06-07T17:00:00Z,PT30M,17.5,0.05,84,30.9,15.1,345,81,46,391,359,442,20.0,85.6,977.0,24,3.6,55
2020-06-07T18:00:00Z,2020-06-07T17:30:00Z,PT30M,17.5,0.05,80,13.7,14.9,193,438,202,395,314,676,19.3,84.7,977.2,19,4.3,61
2020-06-07T18:30:00Z,2020-06-07T18:00:00Z,PT30M,17.4,0.05,77,15.3,14.8,136,419,169,305,225,600,18.9,84.7,977.4,17,4.6,67
2020-06-07T19:00:00Z,2020-06-07T18:30:00Z,PT30M,17.3,0.05,73,27.4,14.9,131,158,41,172,128,274,18.8,85.5,977.7,18,4.6,74
2020-06-07T19:30:00Z,2020-06-07T19:00:00Z,PT30M,17.2,0.05,70,10.0,14.8,75,268,50,125,63,213,18.7,86.0,977.9,19,4.7,80
2020-06-07T20:00:00Z,2020-06-07T19:30:00Z,PT30M,17.1,0.05,66,2.4,14.8,30,166,17,47,24,36,18.4,86.3,978.0,21,4.8,85
2020-06-07T20:30:00Z,2020-06-07T20:00:00Z,PT30M,16.9,0.05,62,0.0,14.7,3,7,1,3,3,3,18.4,86.6,978.2,24,4.8,91
2020-06-07T21:00:00Z,2020-06-07T20:30:00Z,PT30M,16.8,0.05,58,0.0,14.6,0,0,0,0,0,0,18.5,86.9,978.3,27,4.6,96
2020-06-07T21:30:00Z,2020-06-07T21:00:00Z,PT30M,16.7,0.05,53,0.9,14.5,0,0,0,0,0,0,18.7,87.2,978.4,30,4.4,102
2020-06-07T22:00:00Z,2020-06-07T21:30:00Z,PT30M,16.5,0.05,48,6.7,14.4,0,0,0,0,0,0,18.9,87.4,978.7,33,4.1,107
2020-06-07T22:30:00Z,2020-06-07T22:00:00Z,PT30M,16.4,0.05,42,8.6,14.2,0,0,0,0,0,0,19.0,87.1,978.9,35,3.9,111
2020-06-07T23:00:00Z,2020-06-07T22:30:00Z,PT30M,16.3,0.05,36,5.8,14.0,0,0,0,0,0,0,19.0,86.5,979.0,37,3.6,115
2020-06-07T23:30:00Z,2020-06-07T23:00:00Z,PT30M,16.2,0.05,29,6.8,13.8,0,0,0,0,0,0,18.9,85.6,979.1,38,3.5,118
2020-06-08T00:00:00Z,2020-06-07T23:30:00Z,PT30M,16.2,0.05,22,1.2,13.6,0,0,0,0,0,0,18.6,84.5,979.2,38,3.4,121
2020-06-08T00:30:00Z,2020-06-08T00:00:00Z,PT30M,16.2,0.05,14,3.4,13.4,0,0,0,0,0,0,18.5,83.8,979.3,38,3.3,123
2020-06-08T01:00:00Z,2020-06-08T00:30:00Z,PT30M,16.2,0.05,6,12.3,13.4,0,0,0,0,0,0,18.6,83.4,979.3,38,3.1,124
2020-06-08T01:30:00Z,2020-06-08T01:00:00Z,PT30M,16.2,0.05,-2,9.0,13.3,0,0,0,0,0,0,18.6,83.1,979.2,37,2.9,124
2020-06-08T02:00:00Z,2020-06-08T01:30:00Z,PT30M,16.1,0.05,-11,2.2,13.2,0,0,0,0,0,0,18.4,82.9,978.9,35,2.8,124
2020-06-08T02:30:00Z,2020-06-08T02:00:00Z,PT30M,16.1,0.05,-19,0.1,13.1,0,0,0,0,0,0,18.2,82.7,978.6,33,2.8,122
2020-06-08T03:00:00Z,2020-06-08T02:30:00Z,PT30M,16.0,0.05,-26,3.6,13.0,0,0,0,0,0,0,17.9,82.4,978.3,30,3.0,120
2020-06-08T03:30:00Z,2020-06-08T03:00:00Z,PT30M,15.8,0.05,-33,2.0,12.8,0,0,0,0,0,0,17.7,82.2,978.2,30,3.1,117
2020-06-08T04:00:00Z,2020-06-08T03:30:00Z,PT30M,15.5,0.05,-39,2.4,12.5,0,0,0,0,0,0,17.4,82.2,978.1,33,3.3,113
2020-06-08T04:30:00Z,2020-06-08T04:00:00Z,PT30M,15.3,0.05,-45,17.5,12.3,0,0,0,0,0,0,17.2,82.3,978.0,35,3.4,109
2020-06-08T05:00:00Z,2020-06-08T04:30:00Z,PT30M,15.1,0.05,-51,2.3,12.2,0,0,0,0,0,0,17.1,82.6,978.0,37,3.6,104
2020-06-08T05:30:00Z,2020-06-08T05:00:00Z,PT30M,15.0,0.05,-55,23.5,12.1,0,0,0,0,0,0,17.1,82.5,978.1,40,3.6,99
2020-06-08T06:00:00Z,2020-06-08T05:30:00Z,PT30M,15.1,0.05,-60,38.8,12.0,0,0,0,0,0,0,17.1,81.8,978.3,42,3.5,94
2020-06-08T06:30:00Z,2020-06-08T06:00:00Z,PT30M,15.1,0.05,-64,28.9,11.9,15,0,0,15,14,15,17.2,81.4,978.4,44,3.4,88
2020-06-08T07:00:00Z,2020-06-08T06:30:00Z,PT30M,15.1,0.05,-68,8.5,11.9,46,286,46,92,36,142,17.3,81.0,978.7,46,3.4,82
2020-06-08T07:30:00Z,2020-06-08T07:00:00Z,PT30M,15.4,0.05,-71,0.0,12.0,59,576,138,197,73,491,17.3,80.2,978.8,48,3.2,76
2020-06-08T08:00:00Z,2020-06-08T07:30:00Z,PT30M,15.8,0.05,-75,0.0,12.2,73,688,233,306,176,787,17.3,78.8,978.9,49,2.9,70
2020-06-08T08:30:00Z,2020-06-08T08:00:00Z,PT30M,16.4,0.05,-78,0.0,12.3,83,762,333,416,290,892,17.3,77.0,979.2,51,2.6,64
2020-06-08T09:00:00Z,2020-06-08T08:30:00Z,PT30M,17.0,0.05,-82,6.2,12.4,157,633,332,490,389,846,17.4,74.6,979.5,55,2.1,58
2020-06-08T09:30:00Z,2020-06-08T09:00:00Z,PT30M,17.6,0.05,-85,24.3,12.6,327,241,144,471,419,599,17.7,72.2,979.7,62,1.7,52
2020-06-08T10:00:00Z,2020-06-08T09:30:00Z,PT30M,18.4,0.05,-89,42.7,12.7,412,2,1,413,388,414,18.0,69.8,979.8,76,1.4,45
2020-06-08T10:30:00Z,2020-06-08T10:00:00Z,PT30M,18.9,0.05,-94,36.4,12.9,467,62,49,516,484,535,18.3,67.9,979.9,85,1.3,39
2020-06-08T11:00:00Z,2020-06-08T10:30:00Z,PT30M,19.3,0.05,-99,21.4,12.9,416,331,283,699,653,761,18.4,66.3,979.9,87,1.1,33
2020-06-08T11:30:00Z,2020-06-08T11:00:00Z,PT30M,19.6,0.05,-105,7.9,12.8,268,680,606,874,821,958,18.6,65.2,979.9,70,1.0,27
2020-06-08T12:00:00Z,2020-06-08T11:30:00Z,PT30M,19.6,0.05,-114,18.7,12.7,442,399,372,813,770,844,18.7,64.4,979.9,38,1.2,21
2020-06-08T12:30:00Z,2020-06-08T12:00:00Z,PT30M,19.7,0.05,-128,49.3,12.9,498,27,26,524,494,526,19.1,64.7,980.0,31,1.2,15
2020-06-08T13:00:00Z,2020-06-08T12:30:00Z,PT30M,19.8,0.05,-153,75.9,13.3,254,0,0,254,238,254,19.7,66.3,980.1,45,1.0,11
2020-06-08T13:30:00Z,2020-06-08T13:00:00Z,PT30M,19.6,0.05,170,79.1,13.6,221,0,0,221,208,221,20.2,68.2,980.1,52,1.0,10
2020-06-08T14:00:00Z,2020-06-08T13:30:00Z,PT30M,19.2,0.05,138,75.0,13.7,261,0,0,261,245,261,20.5,70.4,979.9,48,1.0,13
2020-06-08T14:30:00Z,2020-06-08T14:00:00Z,PT30M,18.9,0.05,120,68.7,13.8,318,0,0,318,298,318,20.6,72.2,979.8,46,1.0,18
2020-06-08T15:00:00Z,2020-06-08T14:30:00Z,PT30M,18.6,0.05,109,63.2,13.8,357,0,0,357,335,357,20.6,73.4,979.6,45,1.1,24
2020-06-08T15:30:00Z,2020-06-08T15:00:00Z,PT30M,18.6,0.05,101,59.3,13.8,372,0,0,372,349,372,20.7,73.6,979.5,45,1.1,30
2020-06-08T16:00:00Z,2020-06-08T15:30:00Z,PT30M,18.8,0.05,96,45.9,13.8,455,0,0,455,427,455,20.7,72.7,979.5,43,0.9,36
2020-06-08T16:30:00Z,2020-06-08T16:00:00Z,PT30M,18.8,0.05,91,24.5,13.8,388,257,185,573,524,670,20.7,72.7,979.4,36,1.0,42
2020-06-08T17:00:00Z,2020-06-08T16:30:00Z,PT30M,18.5,0.05,87,13.5,13.7,264,479,317,581,510,791,20.6,73.6,979.4,27,1.2,49
2020-06-08T17:30:00Z,2020-06-08T17:00:00Z,PT30M,18.4,0.05,84,12.9,13.7,226,478,272,498,418,760,20.4,74.2,979.4,24,1.7,55
2020-06-08T18:00:00Z,2020-06-08T17:30:00Z,PT30M,18.4,0.05,80,10.3,13.8,168,523,252,420,327,748,20.2,74.4,979.5,24,2.6,61
2020-06-08T18:30:00Z,2020-06-08T18:00:00Z,PT30M,18.3,0.05,77,0.2,13.8,72,743,286,358,227,856,20.1,74.9,979.6,28,2.9,67
2020-06-08T19:00:00Z,2020-06-08T18:30:00Z,PT30M,18.1,0.05,73,0.6,13.8,63,643,185,248,118,659,20.3,75.9,979.8,36,2.8,73
2020-06-08T19:30:00Z,2020-06-08T19:00:00Z,PT30M,17.9,0.05,70,5.3,13.8,61,396,75,136,50,264,20.4,77.0,979.9,44,2.8,79
2020-06-08T20:00:00Z,2020-06-08T19:30:00Z,PT30M,17.7,0.05,66,2.1,13.9,29,200,21,50,23,37,20.3,78.3,980.1,52,2.8,85
2020-06-08T20:30:00Z,2020-06-08T20:00:00Z,PT30M,17.5,0.05,62,0.0,13.9,3,10,1,4,3,3,20.2,79.6,980.1,58,2.8,91
2020-06-08T21:00:00Z,2020-06-08T20:30:00Z,PT30M,17.3,0.05,58,2.8,13.9,0,0,0,0,0,0,20.2,80.7,980.1,64,2.6,96
2020-06-08T21:30:00Z,2020-06-08T21:00:00Z,PT30M,16.9,0.05,53,6.9,13.8,0,0,0,0,0,0,20.2,81.7,980.3,68,2.5,102
2020-06-08T22:00:00Z,2020-06-08T21:30:00Z,PT30M,16.6,0.05,48,25.1,13.6,0,0,0,0,0,0,20.3,82.7,980.5,71,2.4,106
2020-06-08T22:30:00Z,2020-06-08T22:00:00Z,PT30M,16.3,0.05,42,16.2,13.4,0,0,0,0,0,0,20.3,82.9,980.7,72,2.3,111
2020-06-08T23:00:00Z,2020-06-08T22:30:00Z,PT30M,16.2,0.05,36,7.0,13.2,0,0,0,0,0,0,20.3,82.4,980.7,71,2.2,115
2020-06-08T23:30:00Z,2020-06-08T23:00:00Z,PT30M,16.2,0.05,29,10.1,13.1,0,0,0,0,0,0,20.3,82.2,980.8,68,2.3,118
2020-06-09T00:00:00Z,2020-06-08T23:30:00Z,PT30M,16.2,0.05,22,20.3,13.2,0,0,0,0,0,0,20.3,82.5,980.9,64,2.5,121
2020-06-09T00:30:00Z,2020-06-09T00:00:00Z,PT30M,16.1,0.05,14,16.9,13.2,0,0,0,0,0,0,20.5,82.5,981.0,61,2.5,123
2020-06-09T01:00:00Z,2020-06-09T00:30:00Z,PT30M,16.1,0.05,6,23.2,13.1,0,0,0,0,0,0,20.7,82.3,981.0,61,2.4,124
2020-06-09T01:30:00Z,2020-06-09T01:00:00Z,PT30M,16.1,0.05,-2,25.3,13.1,0,0,0,0,0,0,20.9,82.2,980.8,61,2.3,124
2020-06-09T02:00:00Z,2020-06-09T01:30:00Z,PT30M,16.1,0.05,-10,19.4,13.1,0,0,0,0,0,0,21.0,82.2,980.5,61,2.1,124
2020-06-09T02:30:00Z,2020-06-09T02:00:00Z,PT30M,16.2,0.05,-18,7.1,13.2,0,0,0,0,0,0,21.2,82.5,980.1,62,2.0,122
2020-06-09T03:00:00Z,2020-06-09T02:30:00Z,PT30M,16.3,0.05,-26,17.8,13.5,0,0,0,0,0,0,21.3,83.2,979.8,64,1.8,120
2020-06-09T03:30:00Z,2020-06-09T03:00:00Z,PT30M,16.4,0.05,-33,27.0,13.7,0,0,0,0,0,0,21.4,84.0,979.4,65,1.7,117
2020-06-09T04:00:00Z,2020-06-09T03:30:00Z,PT30M,16.5,0.05,-39,34.1,14.0,0,0,0,0,0,0,21.4,84.9,979.2,64,1.8,113
2020-06-09T04:30:00Z,2020-06-09T04:00:00Z,PT30M,16.5,0.05,-45,40.8,14.1,0,0,0,0,0,0,21.5,85.4,979.1,63,1.8,109
2020-06-09T05:00:00Z,2020-06-09T04:30:00Z,PT30M,16.5,0.05,-51,39.9,14.1,0,0,0,0,0,0,21.5,85.4,979.1,60,1.8,104
2020-06-09T05:30:00Z,2020-06-09T05:00:00Z,PT30M,16.3,0.05,-55,44.1,13.8,0,0,0,0,0,0,21.2,85.2,979.3,56,2.0,99
2020-06-09T06:00:00Z,2020-06-09T05:30:00Z,PT30M,16.0,0.05,-60,45.2,13.4,0,0,0,0,0,0,20.6,84.7,979.7,52,2.5,94
2020-06-09T06:30:00Z,2020-06-09T06:00:00Z,PT30M,15.9,0.05,-64,44.5,13.2,10,0,0,10,9,10,20.5,84.3,980.0,50,2.8,88
2020-06-09T07:00:00Z,2020-06-09T06:30:00Z,PT30M,15.9,0.05,-68,66.8,13.2,30,0,0,30,29,30,20.8,84.0,980.2,50,3.0,82
2020-06-09T07:30:00Z,2020-06-09T07:00:00Z,PT30M,16.1,0.05,-71,66.8,13.2,66,0,0,66,62,66,21.0,83.2,980.4,49,3.0,76
