PeriodEnd,PeriodStart,Period,AirTemp,Azimuth,CloudOpacity,DewpointTemp,Dhi,Dni,Ebh,Ghi,GtiFixedTilt,GtiTracking,PrecipitableWater,RelativeHumidity,SnowWater,SurfacePressure,WindDirection10m,WindSpeed10m,Zenith,AlbedoDaily
2020-12-13T09:30:00Z,2020-12-13T09:00:00Z,PT30M,15.1,-128,28.2,11.9,102,145,27,129,176,127,23.8,80.9,0.0,976.9,19,1.4,78,0.08
2020-12-13T10:00:00Z,2020-12-13T09:30:00Z,PT30M,15.4,-133,79.1,11.9,55,1,0,55,52,55,23.7,79.4,0.0,977.1,16,1.5,73,0.08
2020-12-13T10:30:00Z,2020-12-13T10:00:00Z,PT30M,15.7,-139,73.7,11.9,97,0,0,97,92,97,23.7,78.0,0.0,977.2,6,1.5,69,0.08
2020-12-13T11:00:00Z,2020-12-13T10:30:00Z,PT30M,16.0,-145,31.3,12.0,190,252,111,301,397,375,23.8,76.8,0.0,977.4,347,1.5,65,0.08
2020-12-13T11:30:00Z,2020-12-13T11:00:00Z,PT30M,16.2,-152,14.2,12.2,200,470,223,422,610,520,24.0,77.2,0.0,977.2,332,1.7,62,0.08
2020-12-13T12:00:00Z,2020-12-13T11:30:00Z,PT30M,16.3,-159,38.1,12.7,275,113,56,332,367,349,24.4,79.5,0.0,976.8,322,1.9,59,0.08
2020-12-13T12:30:00Z,2020-12-13T12:00:00Z,PT30M,16.3,-167,55.5,13.1,253,0,0,253,237,253,24.7,81.7,0.0,976.3,324,2.1,57,0.08
2020-12-13T13:00:00Z,2020-12-13T12:30:00Z,PT30M,16.2,-175,61.4,13.5,225,0,0,225,212,225,25.0,84.0,0.0,975.9,333,2.3,56,0.08
2020-12-13T13:30:00Z,2020-12-13T13:00:00Z,PT30M,16.2,177,51.2,13.7,286,0,0,286,269,286,25.0,85.4,0.0,975.6,336,2.7,56,0.08
2020-12-13T14:00:00Z,2020-12-13T13:30:00Z,PT30M,16.2,168,59.8,13.8,230,0,0,230,216,230,24.9,85.9,0.0,975.2,335,3.0,57,0.08
2020-12-13T14:30:00Z,2020-12-13T14:00:00Z,PT30M,16.2,160,64.0,13.9,195,0,0,195,183,195,24.7,86.2,0.0,975.0,334,3.3,59,0.08
2020-12-13T15:00:00Z,2020-12-13T14:30:00Z,PT30M,16.1,153,48.0,13.8,260,0,0,260,245,260,24.3,86.3,0.0,974.8,332,3.6,61,0.08
2020-12-13T15:30:00Z,2020-12-13T15:00:00Z,PT30M,16.0,146,63.4,13.7,163,0,0,163,153,163,24.1,86.3,0.0,974.8,329,3.9,64,0.08
2020-12-13T16:00:00Z,2020-12-13T15:30:00Z,PT30M,15.8,140,37.4,13.6,191,110,40,230,267,284,24.0,86.3,0.0,974.8,325,4.2,68,0.08
2020-12-13T16:30:00Z,2020-12-13T16:00:00Z,PT30M,15.7,134,15.7,13.4,138,367,106,244,372,371,23.7,85.8,0.0,974.9,324,4.1,72,0.08
2020-12-13T17:00:00Z,2020-12-13T16:30:00Z,PT30M,15.7,129,3.4,13.2,62,598,136,198,391,272,23.1,85.0,0.0,975.0,327,3.7,77,0.08
2020-12-13T17:30:00Z,2020-12-13T17:00:00Z,PT30M,15.7,124,11.4,13.1,54,304,48,101,198,73,22.9,84.8,0.0,975.0,328,3.4,82,0.08
2020-12-13T18:00:00Z,2020-12-13T17:30:00Z,PT30M,15.8,120,7.2,13.3,21,72,6,27,47,19,23.0,85.4,0.0,975.0,327,3.0,87,0.08
2020-12-13T18:30:00Z,2020-12-13T18:00:00Z,PT30M,15.8,116,2.4,13.4,0,1,0,0,1,0,23.0,85.5,0.0,975.0,325,2.9,93,0.08
2020-12-13T19:00:00Z,2020-12-13T18:30:00Z,PT30M,15.8,112,1.1,13.3,0,0,0,0,0,0,22.9,85.2,0.0,975.0,323,3.1,99,0.08
2020-12-13T19:30:00Z,2020-12-13T19:00:00Z,PT30M,15.8,108,0.0,13.3,0,0,0,0,0,0,22.6,85.1,0.0,974.9,321,3.2,105,0.08
2020-12-13T20:00:00Z,2020-12-13T19:30:00Z,PT30M,15.7,105,0.0,13.3,0,0,0,0,0,0,21.9,85.4,0.0,974.9,319,3.1,111,0.08
2020-12-13T20:30:00Z,2020-12-13T20:00:00Z,PT30M,15.7,101,1.6,13.3,0,0,0,0,0,0,21.1,85.6,0.0,974.9,318,3.0,117,0.08
2020-12-13T21:00:00Z,2020-12-13T20:30:00Z,PT30M,15.7,98,11.6,13.3,0,0,0,0,0,0,20.5,85.6,0.0,975.0,317,2.8,123,0.08
2020-12-13T21:30:00Z,2020-12-13T21:00:00Z,PT30M,15.7,94,3.1,13.3,0,0,0,0,0,0,20.0,85.6,0.0,975.2,316,2.6,129,0.08
2020-12-13T22:00:00Z,2020-12-13T21:30:00Z,PT30M,15.7,91,0.0,13.2,0,0,0,0,0,0,19.9,85.5,0.0,975.4,314,2.4,136,0.08
2020-12-13T22:30:00Z,2020-12-13T22:00:00Z,PT30M,15.6,86,0.5,13.2,0,0,0,0,0,0,19.8,85.2,0.0,975.6,310,2.4,142,0.08
2020-12-13T23:00:00Z,2020-12-13T22:30:00Z,PT30M,15.7,81,2.3,13.1,0,0,0,0,0,0,19.7,84.6,0.0,975.7,307,2.4,148,0.08
2020-12-13T23:30:00Z,2020-12-13T23:00:00Z,PT30M,15.6,75,8.3,13.0,0,0,0,0,0,0,19.7,84.4,0.0,975.6,304,2.5,154,0.08
2020-12-14T00:00:00Z,2020-12-13T23:30:00Z,PT30M,15.6,65,9.6,13.0,0,0,0,0,0,0,19.7,84.5,0.0,975.3,300,2.6,160,0.08
2020-12-14T00:30:00Z,2020-12-14T00:00:00Z,PT30M,15.5,50,3.8,12.9,0,0,0,0,0,0,19.7,84.4,0.0,975.1,298,2.7,166,0.08
2020-12-14T01:00:00Z,2020-12-14T00:30:00Z,PT30M,15.4,23,2.6,12.7,0,0,0,0,0,0,19.5,83.8,0.0,974.8,297,2.7,169,0.08
2020-12-14T01:30:00Z,2020-12-14T01:00:00Z,PT30M,15.4,-15,6.0,12.7,0,0,0,0,0,0,19.5,84.0,0.0,974.6,296,2.9,170,0.08
2020-12-14T02:00:00Z,2020-12-14T01:30:00Z,PT30M,15.3,-46,4.8,12.8,0,0,0,0,0,0,19.6,84.9,0.0,974.4,295,3.3,167,0.08
2020-12-14T02:30:00Z,2020-12-14T02:00:00Z,PT30M,15.3,-63,10.0,12.9,0,0,0,0,0,0,19.8,85.8,0.0,974.3,293,3.5,161,0.09
2020-12-14T03:00:00Z,2020-12-14T02:30:00Z,PT30M,15.4,-73,4.8,13.2,0,0,0,0,0,0,20.0,86.6,0.0,974.4,289,3.6,156,0.09
2020-12-14T03:30:00Z,2020-12-14T03:00:00Z,PT30M,15.5,-80,8.6,13.4,0,0,0,0,0,0,20.5,87.7,0.0,974.5,291,3.8,150,0.09
2020-12-14T04:00:00Z,2020-12-14T03:30:00Z,PT30M,15.5,-85,11.5,13.7,0,0,0,0,0,0,21.1,89.1,0.0,974.6,298,4.1,143,0.09
2020-12-14T04:30:00Z,2020-12-14T04:00:00Z,PT30M,15.5,-90,5.3,13.9,0,0,0,0,0,0,21.3,90.3,0.0,974.6,313,4.3,137,0.09
2020-12-14T05:00:00Z,2020-12-14T04:30:00Z,PT30M,15.4,-94,0.0,14.0,0,0,0,0,0,0,21.2,91.0,0.0,974.5,333,4.9,131,0.09
2020-12-14T05:30:00Z,2020-12-14T05:00:00Z,PT30M,15.4,-97,1.3,13.9,0,0,0,0,0,0,21.1,90.6,0.0,974.4,342,5.6,124,0.09
2020-12-14T06:00:00Z,2020-12-14T05:30:00Z,PT30M,15.3,-101,26.5,13.5,0,0,0,0,0,0,21.0,89.0,0.0,974.5,343,5.8,118,0.09
2020-12-14T06:30:00Z,2020-12-14T06:00:00Z,PT30M,15.3,-104,44.7,13.2,0,0,0,0,0,0,20.9,87.4,0.0,974.6,343,5.9,112,0.09
2020-12-14T07:00:00Z,2020-12-14T06:30:00Z,PT30M,15.2,-108,45.6,12.8,0,0,0,0,0,0,20.7,85.7,0.0,974.8,343,5.8,106,0.09
2020-12-14T07:30:00Z,2020-12-14T07:00:00Z,PT30M,15.1,-111,42.3,12.5,0,0,0,0,0,0,20.1,84.4,0.0,975.0,343,5.8,100,0.09
2020-12-14T08:00:00Z,2020-12-14T07:30:00Z,PT30M,15.0,-115,40.2,12.2,0,0,0,0,0,0,19.2,83.4,0.0,975.2,344,5.7,94,0.09
2020-12-14T08:30:00Z,2020-12-14T08:00:00Z,PT30M,14.9,-119,37.3,11.9,12,0,0,12,11,12,18.3,82.2,0.0,975.5,346,5.4,89,0.09
2020-12-14T09:00:00Z,2020-12-14T08:30:00Z,PT30M,14.9,-123,47.5,11.6,47,0,0,47,44,47,17.5,80.6,0.0,975.9,350,4.8,83,0.09
2020-12-14T09:30:00Z,2020-12-14T09:00:00Z,PT30M,14.9,-128,29.8,11.4,92,190,46,138,200,171,16.5,79.4,0.0,976.3,351,4.6,78,0.09
2020-12-14T10:00:00Z,2020-12-14T09:30:00Z,PT30M,15.1,-133,15.2,11.4,120,413,117,237,369,357,15.4,78.5,0.0,976.7,349,4.7,73,0.09
2020-12-14T10:30:00Z,2020-12-14T10:00:00Z,PT30M,15.3,-139,0.4,11.3,64,836,302,366,647,687,14.3,77.2,0.0,977.1,347,4.8,69,0.09
2020-12-14T11:00:00Z,2020-12-14T10:30:00Z,PT30M,15.5,-145,0.0,11.2,65,895,379,444,752,691,13.0,75.5,0.0,977.3,346,4.8,65,0.09
2020-12-14T11:30:00Z,2020-12-14T11:00:00Z,PT30M,15.8,-152,0.0,11.3,67,926,440,507,833,668,12.6,74.6,0.0,977.4,341,5.0,62,0.09
2020-12-14T12:00:00Z,2020-12-14T11:30:00Z,PT30M,15.9,-159,0.0,11.4,71,936,482,553,890,642,13.1,74.7,0.0,977.1,333,5.6,59,0.09
2020-12-14T12:30:00Z,2020-12-14T12:00:00Z,PT30M,16.0,-167,2.7,11.7,110,844,457,567,886,601,13.9,75.6,0.0,976.9,330,6.0,57,0.09
2020-12-14T13:00:00Z,2020-12-14T12:30:00Z,PT30M,16.0,-175,5.7,12.0,149,744,414,564,857,569,14.8,77.5,0.0,976.5,330,6.3,56,0.09
2020-12-14T13:30:00Z,2020-12-14T13:00:00Z,PT30M,15.8,177,3.5,12.0,123,817,456,578,892,582,15.0,78.0,0.0,976.3,330,6.4,56,0.09
2020-12-14T14:00:00Z,2020-12-14T13:30:00Z,PT30M,15.5,169,6.0,11.5,150,736,402,551,840,575,14.4,77.1,0.0,976.1,330,6.3,57,0.09
2020-12-14T14:30:00Z,2020-12-14T14:00:00Z,PT30M,15.3,161,0.1,11.1,76,925,482,558,893,633,13.8,76.2,0.0,975.9,330,6.2,59,0.09
2020-12-14T15:00:00Z,2020-12-14T14:30:00Z,PT30M,15.2,153,4.7,10.9,120,763,371,491,776,615,13.3,75.5,0.0,975.7,330,5.9,61,0.09
2020-12-14T15:30:00Z,2020-12-14T15:00:00Z,PT30M,15.1,146,3.5,10.9,104,773,335,439,717,646,13.1,76.1,0.0,975.7,330,5.9,64,0.09
2020-12-14T16:00:00Z,2020-12-14T15:30:00Z,PT30M,15.1,140,10.3,11.3,137,544,208,345,544,558,13.3,77.9,0.0,975.6,330,6.3,68,0.09
2020-12-14T16:30:00Z,2020-12-14T16:00:00Z,PT30M,15.0,134,29.9,11.4,163,153,51,214,265,287,13.2,78.6,0.0,975.7,330,6.5,72,0.09
2020-12-14T17:00:00Z,2020-12-14T16:30:00Z,PT30M,14.8,129,29.8,11.0,131,70,14,145,165,147,12.7,78.2,0.0,976.0,331,6.3,77,0.09
2020-12-14T17:30:00Z,2020-12-14T17:00:00Z,PT30M,14.7,124,8.0,10.8,59,339,44,103,210,58,12.1,77.8,0.0,976.1,333,6.0,82,0.09
2020-12-14T18:00:00Z,2020-12-14T17:30:00Z,PT30M,14.7,120,0.0,10.7,17,164,15,31,79,13,11.2,77.4,0.0,976.2,334,5.8,87,0.09
2020-12-14T18:30:00Z,2020-12-14T18:00:00Z,PT30M,14.6,116,0.0,10.6,0,1,0,0,1,0,10.9,76.9,0.0,976.5,337,5.6,93,0.09
2020-12-14T19:00:00Z,2020-12-14T18:30:00Z,PT30M,14.6,112,0.0,10.5,0,0,0,0,0,0,11.2,76.2,0.0,976.8,341,5.7,99,0.09
2020-12-14T19:30:00Z,2020-12-14T19:00:00Z,PT30M,14.6,108,0.0,10.5,0,0,0,0,0,0,11.3,76.4,0.0,977.0,343,5.7,105,0.09
2020-12-14T20:00:00Z,2020-12-14T19:30:00Z,PT30M,14.4,105,1.1,10.5,0,0,0,0,0,0,11.4,77.4,0.0,977.2,346,5.8,111,0.09
2020-12-14T20:30:00Z,2020-12-14T20:00:00Z,PT30M,14.3,102,7.2,10.3,0,0,0,0,0,0,11.1,77.1,0.0,977.2,349,5.5,117,0.09
2020-12-14T21:00:00Z,2020-12-14T20:30:00Z,PT30M,14.2,98,3.1,9.9,0,0,0,0,0,0,10.2,75.5,0.0,977.2,353,4.9,123,0.09
2020-12-14T21:30:00Z,2020-12-14T21:00:00Z,PT30M,14.0,95,3.2,9.5,0,0,0,0,0,0,9.7,74.6,0.0,977.2,358,4.4,129,0.09
2020-12-14T22:00:00Z,2020-12-14T21:30:00Z,PT30M,13.6,91,6.3,9.1,0,0,0,0,0,0,9.5,74.5,0.0,977.2,2,4.1,136,0.09
2020-12-14T22:30:00Z,2020-12-14T22:00:00Z,PT30M,13.3,86,5.0,8.8,0,0,0,0,0,0,9.5,74.4,0.0,977.3,4,3.8,142,0.09
2020-12-14T23:00:00Z,2020-12-14T22:30:00Z,PT30M,13.1,81,13.3,8.6,0,0,0,0,0,0,9.7,74.3,0.0,977.5,6,3.6,148,0.09
2020-12-14T23:30:00Z,2020-12-14T23:00:00Z,PT30M,13.1,75,4.9,8.6,0,0,0,0,0,0,10.0,74.4,0.0,977.6,5,3.6,154,0.09
2020-12-15T00:00:00Z,2020-12-14T23:30:00Z,PT30M,13.2,66,0.9,8.8,0,0,0,0,0,0,10.4,74.5,0.0,977.6,2,3.7,160,0.09
2020-12-15T00:30:00Z,2020-12-15T00:00:00Z,PT30M,13.2,51,9.1,8.8,0,0,0,0,0,0,10.6,74.6,0.0,977.5,2,3.7,166,0.09
2020-12-15T01:00:00Z,2020-12-15T00:30:00Z,PT30M,13.1,24,4.3,8.7,0,0,0,0,0,0,10.7,74.7,0.0,977.3,5,3.4,169,0.09
2020-12-15T01:30:00Z,2020-12-15T01:00:00Z,PT30M,12.9,-15,3.8,8.5,0,0,0,0,0,0,10.6,74.6,0.0,977.2,8,3.1,170,0.09
2020-12-15T02:00:00Z,2020-12-15T01:30:00Z,PT30M,12.8,-45,0.0,8.4,0,0,0,0,0,0,10.6,74.5,0.0,977.0,11,2.9,167,0.09
2020-12-15T02:30:00Z,2020-12-15T02:00:00Z,PT30M,12.8,-63,1.1,8.3,0,0,0,0,0,0,10.6,74.3,0.0,976.9,11,2.9,162,0.09
2020-12-15T03:00:00Z,2020-12-15T02:30:00Z,PT30M,12.7,-73,6.3,8.2,0,0,0,0,0,0,10.7,74.2,0.0,976.9,9,2.9,156,0.09
2020-12-15T03:30:00Z,2020-12-15T03:00:00Z,PT30M,12.7,-80,1.5,8.1,0,0,0,0,0,0,10.8,74.0,0.0,976.9,7,2.9,150,0.09
2020-12-15T04:00:00Z,2020-12-15T03:30:00Z,PT30M,12.6,-85,4.2,8.0,0,0,0,0,0,0,10.7,73.6,0.0,976.9,7,2.7,143,0.09
2020-12-15T04:30:00Z,2020-12-15T04:00:00Z,PT30M,12.5,-90,6.5,7.9,0,0,0,0,0,0,10.7,73.3,0.0,976.9,6,2.6,137,0.09
2020-12-15T05:00:00Z,2020-12-15T04:30:00Z,PT30M,12.5,-94,3.7,7.8,0,0,0,0,0,0,10.7,73.0,0.0,976.9,6,2.4,131,0.09
2020-12-15T05:30:00Z,2020-12-15T05:00:00Z,PT30M,12.6,-97,0.0,7.8,0,0,0,0,0,0,10.6,72.2,0.0,977.0,358,2.3,124,0.09
2020-12-15T06:00:00Z,2020-12-15T05:30:00Z,PT30M,13.0,-101,0.0,7.9,0,0,0,0,0,0,10.5,70.9,0.0,977.1,342,2.5,118,0.09
2020-12-15T06:30:00Z,2020-12-15T06:00:00Z,PT30M,13.2,-104,2.9,7.9,0,0,0,0,0,0,10.6,70.2,0.0,977.3,335,2.6,112,0.09
2020-12-15T07:00:00Z,2020-12-15T06:30:00Z,PT30M,13.2,-108,5.7,7.9,0,0,0,0,0,0,11.0,70.0,0.0,977.5,335,2.5,106,0.09
2020-12-15T07:30:00Z,2020-12-15T07:00:00Z,PT30M,13.2,-111,5.4,7.8,0,0,0,0,0,0,11.2,70.0,0.0,977.7,336,2.4,100,0.09
2020-12-15T08:00:00Z,2020-12-15T07:30:00Z,PT30M,13.2,-115,5.5,7.8,0,0,0,0,0,0,11.3,70.1,0.0,977.8,337,2.3,94,0.09
2020-12-15T08:30:00Z,2020-12-15T08:00:00Z,PT30M,13.2,-119,3.7,7.8,10,108,9,19,49,8,11.3,69.7,0.0,977.9,337,2.1,89,0.09
2020-12-15T09:00:00Z,2020-12-15T08:30:00Z,PT30M,13.4,-123,29.3,7.8,55,118,10,65,99,52,11.3,68.8,0.0,978.0,334,1.9,83,0.09
2020-12-15T09:30:00Z,2020-12-15T09:00:00Z,PT30M,13.6,-128,51.1,7.8,94,0,0,94,89,94,11.3,67.7,0.0,978.1,326,1.7,78,0.09
2020-12-15T10:00:00Z,2020-12-15T09:30:00Z,PT30M,13.9,-133,46.9,7.8,153,8,3,156,151,161,11.3,66.5,0.0,978.2,313,1.6,73,0.09
2020-12-15T10:30:00Z,2020-12-15T10:00:00Z,PT30M,14.2,-139,32.7,7.9,222,86,31,253,279,296,11.3,65.8,0.0,978.3,303,1.8,69,0.09
2020-12-15T11:00:00Z,2020-12-15T10:30:00Z,PT30M,14.4,-145,50.2,8.1,222,2,1,222,210,223,11.4,65.7,0.0,978.6,300,2.2,65,0.09
2020-12-15T11:30:00Z,2020-12-15T11:00:00Z,PT30M,14.6,-152,55.3,8.5,230,0,0,230,216,230,11.8,66.8,0.0,978.7,295,2.7,62,0.09
2020-12-15T12:00:00Z,2020-12-15T11:30:00Z,PT30M,14.7,-159,53.5,9.2,259,0,0,259,244,259,12.3,69.2,0.0,978.5,291,3.1,59,0.09
2020-12-15T12:30:00Z,2020-12-15T12:00:00Z,PT30M,14.8,-167,57.5,9.5,251,0,0,251,236,251,12.5,70.8,0.0,978.3,290,3.4,57,0.09
2020-12-15T13:00:00Z,2020-12-15T12:30:00Z,PT30M,14.7,-175,64.1,9.6,218,0,0,218,205,218,12.2,71.6,0.0,978.0,291,3.3,56,0.09
2020-12-15T13:30:00Z,2020-12-15T13:00:00Z,PT30M,14.6,177,61.2,9.6,237,0,0,237,222,237,11.9,72.0,0.0,977.7,293,3.3,56,0.09
2020-12-15T14:00:00Z,2020-12-15T13:30:00Z,PT30M,14.6,169,52.0,9.6,286,0,0,286,269,286,11.7,71.8,0.0,977.4,294,3.4,57,0.09
2020-12-15T14:30:00Z,2020-12-15T14:00:00Z,PT30M,14.7,161,54.3,9.7,260,0,0,260,244,260,11.6,71.7,0.0,977.0,295,3.5,59,0.09
2020-12-15T15:00:00Z,2020-12-15T14:30:00Z,PT30M,14.9,153,56.7,9.8,224,0,0,224,211,224,11.6,71.7,0.0,976.7,295,3.7,61,0.09
2020-12-15T15:30:00Z,2020-12-15T15:00:00Z,PT30M,15.0,146,32.2,9.9,256,129,55,312,355,354,11.5,71.6,0.0,976.5,292,3.7,64,0.09
2020-12-15T16:00:00Z,2020-12-15T15:30:00Z,PT30M,14.9,140,46.3,9.8,196,34,12,208,211,224,11.6,71.5,0.0,976.4,288,3.7,68,0.09
2020-12-15T16:30:00Z,2020-12-15T16:00:00Z,PT30M,14.8,134,19.2,9.8,132,377,114,246,378,390,11.7,71.8,0.0,976.4,283,3.6,72,0.09
2020-12-15T17:00:00Z,2020-12-15T16:30:00Z,PT30M,14.7,129,49.1,9.8,105,8,2,107,104,110,12.0,72.5,0.0,976.5,280,3.6,77,0.09
2020-12-15T17:30:00Z,2020-12-15T17:00:00Z,PT30M,14.5,124,24.1,9.9,73,101,13,86,118,69,12.3,73.7,0.0,976.5,277,3.5,82,0.09
2020-12-15T18:00:00Z,2020-12-15T17:30:00Z,PT30M,14.4,120,57.8,10.1,18,3,0,19,19,18,12.6,75.3,0.0,976.5,276,3.2,87,0.09
2020-12-15T18:30:00Z,2020-12-15T18:00:00Z,PT30M,14.4,116,92.9,10.3,0,0,0,0,0,0,12.8,76.6,0.0,976.6,275,3.1,93,0.09
2020-12-15T19:00:00Z,2020-12-15T18:30:00Z,PT30M,14.4,112,56.2,10.4,0,0,0,0,0,0,12.7,77.4,0.0,976.9,275,3.1,99,0.09
2020-12-15T19:30:00Z,2020-12-15T19:00:00Z,PT30M,14.3,109,51.8,10.6,0,0,0,0,0,0,12.7,78.1,0.0,977.1,275,3.1,105,0.09
2020-12-15T20:00:00Z,2020-12-15T19:30:00Z,PT30M,14.3,105,69.7,10.7,0,0,0,0,0,0,12.8,78.7,0.0,977.1,275,3.1,111,0.09
2020-12-15T20:30:00Z,2020-12-15T20:00:00Z,PT30M,14.4,102,66.6,10.9,0,0,0,0,0,0,13.0,79.8,0.0,977.0,273,3.3,117,0.09
2020-12-15T21:00:00Z,2020-12-15T20:30:00Z,PT30M,14.5,98,67.3,11.3,0,0,0,0,0,0,13.5,81.5,0.0,976.9,272,3.6,123,0.09
2020-12-15T21:30:00Z,2020-12-15T21:00:00Z,PT30M,14.6,95,78.0,11.7,0,0,0,0,0,0,13.9,83.0,0.0,976.8,273,3.9,129,0.09
2020-12-15T22:00:00Z,2020-12-15T21:30:00Z,PT30M,14.8,91,69.1,12.1,0,0,0,0,0,0,14.3,84.4,0.0,976.7,276,4.2,136,0.09
2020-12-15T22:30:00Z,2020-12-15T22:00:00Z,PT30M,14.9,87,85.6,12.2,0,0,0,0,0,0,14.4,84.4,0.0,976.7,279,4.5,142,0.09
2020-12-15T23:00:00Z,2020-12-15T22:30:00Z,PT30M,14.9,82,90.5,12.0,0,0,0,0,0,0,14.4,83.0,0.0,976.8,283,4.7,148,0.09
2020-12-15T23:30:00Z,2020-12-15T23:00:00Z,PT30M,14.9,75,84.2,11.8,0,0,0,0,0,0,14.3,81.5,0.0,976.8,284,5.1,154,0.09
2020-12-16T00:00:00Z,2020-12-15T23:30:00Z,PT30M,15.0,66,50.8,11.5,0,0,0,0,0,0,14.4,79.7,0.0,976.9,282,5.6,160,0.09
2020-12-16T00:30:00Z,2020-12-16T00:00:00Z,PT30M,14.9,51,43.7,11.4,0,0,0,0,0,0,15.0,79.3,0.0,976.9,281,5.8,166,0.09
2020-12-16T01:00:00Z,2020-12-16T00:30:00Z,PT30M,14.9,24,83.1,11.5,0,0,0,0,0,0,16.1,80.3,0.0,976.9,283,5.7,169,0.09
2020-12-16T01:30:00Z,2020-12-16T01:00:00Z,PT30M,14.9,-14,82.3,11.8,0,0,0,0,0,0,17.0,81.4,0.0,976.6,281,5.5,170,0.09
2020-12-16T02:00:00Z,2020-12-16T01:30:00Z,PT30M,14.9,-45,97.0,12.0,0,0,0,0,0,0,17.6,82.6,0.0,976.1,275,5.3,167,0.09
2020-12-16T02:30:00Z,2020-12-16T02:00:00Z,PT30M,15.0,-63,97.0,12.2,0,0,0,0,0,0,18.4,83.4,0.0,975.9,276,5.4,162,0.08
2020-12-16T03:00:00Z,2020-12-16T02:30:00Z,PT30M,15.1,-73,97.0,12.4,0,0,0,0,0,0,19.3,83.7,0.0,976.1,283,6.0,156,0.08
2020-12-16T03:30:00Z,2020-12-16T03:00:00Z,PT30M,15.1,-80,97.0,12.4,0,0,0,0,0,0,21.1,83.7,0.0,976.1,285,6.0,150,0.08
2020-12-16T04:00:00Z,2020-12-16T03:30:00Z,PT30M,15.0,-85,97.0,12.2,0,0,0,0,0,0,23.8,83.4,0.0,976.0,282,5.5,143,0.08
2020-12-16T04:30:00Z,2020-12-16T04:00:00Z,PT30M,15.0,-90,97.0,12.4,0,0,0,0,0,0,25.6,84.0,0.0,976.0,282,5.4,137,0.08
2020-12-16T05:00:00Z,2020-12-16T04:30:00Z,PT30M,15.2,-94,97.0,12.8,0,0,0,0,0,0,26.7,85.6,0.0,975.9,283,5.7,131,0.08
2020-12-16T05:30:00Z,2020-12-16T05:00:00Z,PT30M,15.4,-97,97.0,13.2,0,0,0,0,0,0,27.6,86.5,0.0,975.9,285,6.0,125,0.08
2020-12-16T06:00:00Z,2020-12-16T05:30:00Z,PT30M,15.8,-101,97.0,13.5,0,0,0,0,0,0,28.5,86.6,0.0,975.8,286,6.3,118,0.08
2020-12-16T06:30:00Z,2020-12-16T06:00:00Z,PT30M,16.0,-104,96.5,13.8,0,0,0,0,0,0,28.9,87.3,0.0,975.8,287,6.7,112,0.08
2020-12-16T07:00:00Z,2020-12-16T06:30:00Z,PT30M,16.0,-108,97.0,14.1,0,0,0,0,0,0,28.9,88.5,0.0,975.9,290,7.1,106,0.08
2020-12-16T07:30:00Z,2020-12-16T07:00:00Z,PT30M,16.0,-111,97.0,14.3,0,0,0,0,0,0,28.8,89.3,0.0,976.0,297,7.5,100,0.08
2020-12-16T08:00:00Z,2020-12-16T07:30:00Z,PT30M,16.1,-115,97.0,14.4,0,0,0,0,0,0,28.7,89.5,0.0,976.1,307,7.8,94,0.08
2020-12-16T08:30:00Z,2020-12-16T08:00:00Z,PT30M,16.2,-119,92.4,14.3,2,0,0,2,2,2,27.9,88.4,0.0,976.4,316,7.9,89,0.08
2020-12-16T09:00:00Z,2020-12-16T08:30:00Z,PT30M,16.3,-123,47.8,14.0,43,0,0,43,40,43,26.3,86.2,0.0,976.8,327,7.5,83,0.08
2020-12-16T09:30:00Z,2020-12-16T09:00:00Z,PT30M,16.3,-128,23.9,13.6,102,95,22,124,155,140,24.8,84.4,0.0,977.3,333,7.2,78,0.08
2020-12-16T10:00:00Z,2020-12-16T09:30:00Z,PT30M,16.2,-133,2.9,13.4,97,498,145,242,415,406,23.3,83.1,0.0,977.8,334,6.7,73,0.08
2020-12-16T10:30:00Z,2020-12-16T10:00:00Z,PT30M,16.3,-139,3.1,13.1,117,577,206,322,531,562,22.9,81.7,0.0,978.4,336,6.5,69,0.08
2020-12-16T11:00:00Z,2020-12-16T10:30:00Z,PT30M,16.3,-145,0.1,12.9,102,726,305,407,670,621,23.6,80.2,0.0,978.9,339,6.7,65,0.08
2020-12-16T11:30:00Z,2020-12-16T11:00:00Z,PT30M,16.4,-152,0.0,12.6,103,778,367,470,756,615,24.1,78.4,0.0,979.2,338,6.8,62,0.08
2020-12-16T12:00:00Z,2020-12-16T11:30:00Z,PT30M,16.5,-159,2.2,12.3,128,740,378,506,789,584,24.4,76.4,0.0,979.0,335,6.9,59,0.08
2020-12-16T12:30:00Z,2020-12-16T12:00:00Z,PT30M,16.5,-167,7.2,12.2,185,604,326,511,757,538,24.5,75.4,0.0,979.0,336,7.0,57,0.08
2020-12-16T13:00:00Z,2020-12-16T12:30:00Z,PT30M,16.5,-175,15.5,12.1,257,404,224,481,648,485,24.5,75.2,0.0,979.0,341,7.0,56,0.08
2020-12-16T13:30:00Z,2020-12-16T13:00:00Z,PT30M,16.4,177,17.6,11.9,276,352,196,472,621,473,24.5,74.9,0.0,979.0,344,6.9,56,0.08
2020-12-16T14:00:00Z,2020-12-16T13:30:00Z,PT30M,16.3,169,21.0,11.8,295,273,149,443,557,453,24.6,74.2,0.0,978.8,344,6.6,57,0.08
